"","id","cropyear","raincytot","FS_year","day1rain","maxdaysnorain","FNID","floodmax","lhz_growingdays","lhz_day1rain","tmean","lhz_raincytot","lhz_maxdaysnorain","lhz_floodmax"
"233","20906110","2008",736.380298464268,2009,62,123,"MW2012C3020913",0,213,69,24.529218876082,691.385812035851,79,0
"234","20906524","2008",710.1191703666,2009,53,128,"MW2012C3020913",0,213,69,24.529218876082,691.385812035851,79,0
"235","20906524","2008",710.1191703666,2009,53,128,"MW2012C3030519",0,213,75,24.9148902570698,748.506135487556,115,0
"236","20906524","2008",710.1191703666,2009,53,128,"MW2012C3020619",0,213,72,24.3654128097033,694.894091337919,112,0
"237","20907238","2008",790.952203535603,2009,72,112,"MW2012C3020913",0,213,69,24.529218876082,691.385812035851,79,0
"238","20908119","2008",623.739687493048,2009,72,124,"MW2012C3020913",0,213,69,24.529218876082,691.385812035851,79,0
"239","20908293","2008",686.907278130246,2009,53,120,"MW2012C3020913",0,213,69,24.529218876082,691.385812035851,79,0
"240","20908329","2008",703.554486652556,2009,72,124,"MW2012C3020913",0,213,69,24.529218876082,691.385812035851,79,0
"241","20909113","2008",608.983940226113,2009,69,123,"MW2012C3020913",0,213,69,24.529218876082,691.385812035851,79,0
"242","20909113","2008",608.983940226113,2009,69,123,"MW2012C3030115",0,213,53,26.5512274657057,746.594736221826,84,0
"243","20909113","2008",608.983940226113,2009,69,123,"MW2012C3020513",0,213,53,26.9593006402674,795.481440012654,93,0
"244","20909113","2008",608.983940226113,2009,69,123,"MW2012C3020803",0,213,72,23.8333278459003,764.017658477535,72,0
"245","20909113","2008",608.983940226113,2009,69,123,"MW2012C3030214",0,213,53,25.6873031258024,854.464614284282,83,0
"246","20909113","2008",608.983940226113,2009,69,123,"MW2012C3020603",0,213,63,24.0819603861778,735.98115826301,63,0
"247","20909113","2008",608.983940226113,2009,69,123,"MW2012C3020813",0,213,69,24.2498311360677,614.323627963662,118,0
"248","20920520","2008",738.400223734089,2009,71,132,"MW2012C3020913",0,213,69,24.529218876082,691.385812035851,79,0
"249","21037224","2008",698.964909442231,2009,72,113,"MW2012C3020619",0,213,72,24.3654128097033,694.894091337919,112,0
"250","21038392","2008",689.296225386023,2009,76,118,"MW2012C3020619",0,213,72,24.3654128097033,694.894091337919,112,0
"251","21038763","2008",689.296225386023,2009,76,118,"MW2012C3020619",0,213,72,24.3654128097033,694.894091337919,112,0
"252","21051203","2008",689.296225386023,2009,76,118,"MW2012C3020619",0,213,72,24.3654128097033,694.894091337919,112,0
"253","21051203","2008",689.296225386023,2009,76,118,"MW2012C3020703",0,213,34,24.4654111584588,767.258829019183,76,0
"254","21051203","2008",689.296225386023,2009,76,118,"MW2012C3020803",0,213,72,23.8333278459003,764.017658477535,72,0
"255","21051203","2008",689.296225386023,2009,76,118,"MW2012C3020513",0,213,53,26.9593006402674,795.481440012654,93,0
"256","21051517","2008",689.296225386023,2009,76,118,"MW2012C3020619",0,213,72,24.3654128097033,694.894091337919,112,0
"257","21052427","2008",689.296225386023,2009,76,118,"MW2012C3020619",0,213,72,24.3654128097033,694.894091337919,112,0
"258","21052427","2008",689.296225386023,2009,76,118,"MW2012C3020703",0,213,34,24.4654111584588,767.258829019183,76,0
"259","21052427","2008",689.296225386023,2009,76,118,"MW2012C3030304",0,213,68,24.6401910056531,759.106969267894,96,0
"260","21052427","2008",689.296225386023,2009,76,118,"MW2012C3020403",0,213,52,24.2560847083914,746.685023125976,82,0
"261","21052427","2008",689.296225386023,2009,76,118,"MW2012C3020603",0,213,63,24.0819603861778,735.98115826301,63,0
"262","21052427","2008",689.296225386023,2009,76,118,"MW2012C3030716",0,213,31,26.2798477172852,808.978015676141,105,0
"263","21052427","2008",689.296225386023,2009,76,118,"MW2012C3010309",0,213,50,23.9187283618909,1173.14320013353,70,0
"264","21052427","2008",689.296225386023,2009,76,118,"MW2012C3030414",0,213,75,24.337119003081,735.353858536198,98,0
"265","21052427","2008",689.296225386023,2009,76,118,"MW2012C3020803",0,213,72,23.8333278459003,764.017658477535,72,0
"266","21052642","2008",689.296225386023,2009,76,118,"MW2012C3020619",0,213,72,24.3654128097033,694.894091337919,112,0
"267","21055165","2008",698.301595541951,2009,69,121,"MW2012C3020619",0,213,72,24.3654128097033,694.894091337919,112,0
"268","21055241","2008",706.481320388497,2009,69,113,"MW2012C3020603",0,213,63,24.0819603861778,735.98115826301,63,0
"269","21055241","2008",706.481320388497,2009,69,113,"MW2012C3030816",0,213,31,23.380107811583,1103.69600958109,103,0
"270","21055241","2008",706.481320388497,2009,69,113,"MW2012C3020619",0,213,72,24.3654128097033,694.894091337919,112,0
"271","21055241","2008",706.481320388497,2009,69,113,"MW2012C3010508",0,213,50,22.4521626521724,832.24097283833,64,0
"272","21055693","2008",706.481320388497,2009,69,113,"MW2012C3020619",0,213,72,24.3654128097033,694.894091337919,112,0
"273","21055693","2008",706.481320388497,2009,69,113,"MW2012C3020211",0,213,52,27.0020352072559,1161.69691425487,80,0
"274","21055693","2008",706.481320388497,2009,69,113,"MW2012C3020603",0,213,63,24.0819603861778,735.98115826301,63,0
"275","21055693","2008",706.481320388497,2009,69,113,"MW2012C3020403",0,213,52,24.2560847083914,746.685023125976,82,0
"276","21056222","2008",719.117414353105,2009,69,122,"MW2012C3020619",0,213,72,24.3654128097033,694.894091337919,112,0
"277","21074510","2008",708.633593498439,2009,72,119,"MW2012C3020619",0,213,72,24.3654128097033,694.894091337919,112,0
"278","21074510","2008",708.633593498439,2009,72,119,"MW2012C3020703",0,213,34,24.4654111584588,767.258829019183,76,0
"279","21074510","2008",708.633593498439,2009,72,119,"MW2012C3030514",0,213,41,25.4926615110586,710.893767202442,99,0
"280","21080755","2008",701.338006751812,2009,69,119,"MW2012C3020619",0,213,72,24.3654128097033,694.894091337919,112,0
"281","21081573","2008",701.338006751812,2009,69,119,"MW2012C3020619",0,213,72,24.3654128097033,694.894091337919,112,0
"282","21081573","2008",701.338006751812,2009,69,119,"MW2012C3030214",0,213,53,25.6873031258024,854.464614284282,83,0
"283","21081573","2008",701.338006751812,2009,69,119,"MW2012C3031105",0,211,31,28.0063554981692,572.55892356003,112,0
"284","21081573","2008",701.338006751812,2009,69,119,"MW2012C3031213",0,213,75,26.1736831163577,639.71867828777,98,0
"285","21083535","2008",734.039816375326,2009,69,126,"MW2012C3020603",0,213,63,24.0819603861778,735.98115826301,63,0
"286","21085094","2008",707.168264907121,2009,69,122,"MW2012C3020603",0,213,63,24.0819603861778,735.98115826301,63,0
"287","21086069","2008",693.810674766281,2009,70,122,"MW2012C3020603",0,213,63,24.0819603861778,735.98115826301,63,0
"288","21088597","2008",671.234659188584,2009,52,122,"MW2012C3020603",0,213,63,24.0819603861778,735.98115826301,63,0
"289","30102540","2008",750.777673210143,2009,69,125,"MW2012C3030112",0,213,69,26.1171644900327,695.00531370214,95,0
"290","30102540","2008",750.777673210143,2009,69,125,"MW2012C3020603",0,213,63,24.0819603861778,735.98115826301,63,0
"291","30102540","2008",750.777673210143,2009,69,125,"MW2012C3031206",0,213,69,26.4447045697852,633.276631786142,100,795.989724716119
"292","30102540","2008",750.777673210143,2009,69,125,"MW2012C3020619",0,213,72,24.3654128097033,694.894091337919,112,0
"293","30102632","2008",636.927149647747,2009,76,118,"MW2012C3030112",0,213,69,26.1171644900327,695.00531370214,95,0
"294","30105448","2008",917.636722062169,2009,52,121,"MW2012C3030114",0,213,53,25.2552905588643,926.705120967656,87,0
"295","30105448","2008",917.636722062169,2009,52,121,"MW2012C3010508",0,213,50,22.4521626521724,832.24097283833,64,0
"296","30106331","2008",899.750373383086,2009,62,118,"MW2012C3030114",0,213,53,25.2552905588643,926.705120967656,87,0
"297","30107624","2008",926.037237279276,2009,53,115,"MW2012C3030114",0,213,53,25.2552905588643,926.705120967656,87,0
"298","30108117","2008",879.448710939438,2009,53,112,"MW2012C3030115",0,213,53,26.5512274657057,746.594736221826,84,0
"299","30108401","2008",924.404986877362,2009,53,121,"MW2012C3030115",0,213,53,26.5512274657057,746.594736221826,84,0
"300","30108401","2008",924.404986877362,2009,53,121,"MW2012C3030519",0,213,75,24.9148902570698,748.506135487556,115,0
"301","30109724","2008",879.752546695978,2009,53,120,"MW2012C3030115",0,213,53,26.5512274657057,746.594736221826,84,0
"302","30201498","2008",818.578124650285,2009,53,124,"MW2012C3030214",0,213,53,25.6873031258024,854.464614284282,83,0
"303","30203122","2008",896.326444120226,2009,45,119,"MW2012C3030214",0,213,53,25.6873031258024,854.464614284282,83,0
"304","30204126","2008",708.080216517016,2009,68,126,"MW2012C3030214",0,213,53,25.6873031258024,854.464614284282,83,0
"305","30205702","2008",862.273724232573,2009,61,121,"MW2012C3030204",0,213,45,25.3116315958086,929.672878677431,86,0
"306","30207060","2008",932.794087406835,2009,51,121,"MW2012C3030204",0,213,45,25.3116315958086,929.672878677431,86,0
"307","30207491","2008",902.467053796962,2009,45,114,"MW2012C3030204",0,213,45,25.3116315958086,929.672878677431,86,0
"308","30208396","2008",941.108274799213,2009,44,118,"MW2012C3030204",0,213,45,25.3116315958086,929.672878677431,86,0
"309","30209287","2008",896.326444120226,2009,45,119,"MW2012C3030214",0,213,53,25.6873031258024,854.464614284282,83,0
"310","30212307","2008",960.974855950157,2009,51,122,"MW2012C3030214",0,213,53,25.6873031258024,854.464614284282,83,0
"311","30212307","2008",960.974855950157,2009,51,122,"MW2012C3030314",0,213,68,24.7891619185327,781.246659042374,93,0
"312","30212307","2008",960.974855950157,2009,51,122,"MW2012C3010517",0,213,52,23.196414222777,676.480398748603,73,0
"313","30212492","2008",932.211519928537,2009,51,115,"MW2012C3030204",0,213,45,25.3116315958086,929.672878677431,86,0
"314","30222077","2008",641.402932212427,2009,74,128,"MW2012C3030206",0,213,70,25.9262971331816,718.358430641038,120,0
"315","30301576","2008",685.26865463251,2009,61,127,"MW2012C3030304",0,213,68,24.6401910056531,759.106969267894,96,0
"316","30301590","2008",688.265256659026,2009,66,122,"MW2012C3030304",0,213,68,24.6401910056531,759.106969267894,96,0
"317","30302283","2008",817.891944280256,2009,68,123,"MW2012C3030304",0,213,68,24.6401910056531,759.106969267894,96,0
"318","30302601","2008",633.788064913357,2009,68,122,"MW2012C3030304",0,213,68,24.6401910056531,759.106969267894,96,0
"319","30302601","2008",633.788064913357,2009,68,122,"MW2012C3020913",0,213,69,24.529218876082,691.385812035851,79,0
"320","30302601","2008",633.788064913357,2009,68,122,"MW2012C3030816",0,213,31,23.380107811583,1103.69600958109,103,0
"321","30302601","2008",633.788064913357,2009,68,122,"MW2012C3020619",0,213,72,24.3654128097033,694.894091337919,112,0
"322","30302601","2008",633.788064913357,2009,68,122,"MW2012C3030514",0,213,41,25.4926615110586,710.893767202442,99,0
"323","30302687","2008",700.180625014147,2009,68,119,"MW2012C3030304",0,213,68,24.6401910056531,759.106969267894,96,0
"324","30304139","2008",777.188461738898,2009,45,110,"MW2012C3030314",0,213,68,24.7891619185327,781.246659042374,93,0
"325","30304143","2008",822.147071572417,2009,68,115,"MW2012C3030304",0,213,68,24.6401910056531,759.106969267894,96,0
"326","30305258","2008",707.29083728406,2009,68,113,"MW2012C3030314",0,213,68,24.7891619185327,781.246659042374,93,0
"327","30305277","2008",750.485092098374,2009,68,109,"MW2012C3030314",0,213,68,24.7891619185327,781.246659042374,93,0
"328","30305277","2008",750.485092098374,2009,68,109,"MW2012C3020603",0,213,63,24.0819603861778,735.98115826301,63,0
"329","30305277","2008",750.485092098374,2009,68,109,"MW2012C3030204",0,213,45,25.3116315958086,929.672878677431,86,0
"330","30306024","2008",847.091863147202,2009,61,119,"MW2012C3030314",0,213,68,24.7891619185327,781.246659042374,93,0
"331","30306056","2008",824.465721386048,2009,68,114,"MW2012C3030314",0,213,68,24.7891619185327,781.246659042374,93,0
"332","30306087","2008",640.192301061364,2009,68,122,"MW2012C3030306",0,213,69,25.8286209500451,639.436475684245,114,0
"333","30306087","2008",640.192301061364,2009,68,122,"MW2012C3030314",0,213,68,24.7891619185327,781.246659042374,93,0
"334","30306087","2008",640.192301061364,2009,68,122,"MW2012C3030519",0,213,75,24.9148902570698,748.506135487556,115,0
"335","30306087","2008",640.192301061364,2009,68,122,"MW2012C3030206",0,213,70,25.9262971331816,718.358430641038,120,0
"336","30306594","2008",750.501545340163,2009,74,129,"MW2012C3030206",0,213,70,25.9262971331816,718.358430641038,120,0
"337","30307678","2008",962.360844252432,2009,52,116,"MW2012C3030214",0,213,53,25.6873031258024,854.464614284282,83,0
"338","30307678","2008",962.360844252432,2009,52,116,"MW2012C3020603",0,213,63,24.0819603861778,735.98115826301,63,0
"339","30307678","2008",962.360844252432,2009,52,116,"MW2012C3030115",0,213,53,26.5512274657057,746.594736221826,84,0
"340","30307678","2008",962.360844252432,2009,52,116,"MW2012C3020913",0,213,69,24.529218876082,691.385812035851,79,0
"341","30307678","2008",962.360844252432,2009,52,116,"MW2012C3010309",0,213,50,23.9187283618909,1173.14320013353,70,0
"342","30307678","2008",962.360844252432,2009,52,116,"MW2012C3030314",0,213,68,24.7891619185327,781.246659042374,93,0
"343","30401062","2008",760.612626981736,2009,44,113,"MW2012C3030414",0,213,75,24.337119003081,735.353858536198,98,0
"344","30402402","2008",729.204894472961,2009,70,112,"MW2012C3030414",0,213,75,24.337119003081,735.353858536198,98,0
"345","30402515","2008",763.077173596554,2009,75,116,"MW2012C3030414",0,213,75,24.337119003081,735.353858536198,98,0
"346","30402570","2008",771.909210811236,2009,32,116,"MW2012C3030414",0,213,75,24.337119003081,735.353858536198,98,0
"347","30402669","2008",741.048173258785,2009,70,115,"MW2012C3030414",0,213,75,24.337119003081,735.353858536198,98,0
"348","30403558","2008",735.909818015239,2009,69,115,"MW2012C3030414",0,213,75,24.337119003081,735.353858536198,98,0
"349","30403699","2008",704.802431587109,2009,69,123,"MW2012C3030414",0,213,75,24.337119003081,735.353858536198,98,0
"350","30404458","2008",716.954579832544,2009,75,119,"MW2012C3030404",0,213,76,24.5327938814119,708.975664687157,119,0
"351","30405588","2008",709.408926412982,2009,66,115,"MW2012C3030414",0,213,75,24.337119003081,735.353858536198,98,0
"352","30406378","2008",709.431584433471,2009,68,114,"MW2012C3030414",0,213,75,24.337119003081,735.353858536198,98,0
"353","30420223","2008",779.705960349066,2009,75,110,"MW2012C3030414",0,213,75,24.337119003081,735.353858536198,98,0
"354","30501008","2008",656.311411012202,2009,44,114,"MW2012C3030514",0,213,41,25.4926615110586,710.893767202442,99,0
"355","30501020","2008",707.065344553101,2009,44,114,"MW2012C3030519",0,213,75,24.9148902570698,748.506135487556,115,0
"356","30501359","2008",684.028575307905,2009,74,117,"MW2012C3030506",0,213,76,26.3365113021063,608.676319476886,84,0
"357","30501383","2008",656.311411012202,2009,44,114,"MW2012C3030514",0,213,41,25.4926615110586,710.893767202442,99,0
"358","30501566","2008",645.926881794011,2009,76,116,"MW2012C3030506",0,213,76,26.3365113021063,608.676319476886,84,0
"359","30503292","2008",569.565310160813,2009,89,116,"MW2012C3030506",0,213,76,26.3365113021063,608.676319476886,84,0
"360","30504251","2008",613.249393731244,2009,75,113,"MW2012C3030506",0,213,76,26.3365113021063,608.676319476886,84,0
"361","30506017","2008",580.577430301815,2009,79,117,"MW2012C3030506",0,213,76,26.3365113021063,608.676319476886,84,0
"362","30506031","2008",628.590949684475,2009,44,112,"MW2012C3030506",0,213,76,26.3365113021063,608.676319476886,84,0
"363","30506326","2008",647.591711630209,2009,72,120,"MW2012C3030514",0,213,41,25.4926615110586,710.893767202442,99,0
"364","30508364","2008",752.335843044986,2009,75,118,"MW2012C3030514",0,213,41,25.4926615110586,710.893767202442,99,0
"365","30508473","2008",696.554710083329,2009,41,118,"MW2012C3030514",0,213,41,25.4926615110586,710.893767202442,99,0
"366","30601144","2008",688.844983000193,2009,41,126,"MW2012C3030613",0,213,69,26.0629757781171,671.254953488227,101,0
"367","30601428","2008",621.094033689906,2009,69,127,"MW2012C3030613",0,213,69,26.0629757781171,671.254953488227,101,0
"368","30601526","2008",622.375012358241,2009,44,129,"MW2012C3030613",0,213,69,26.0629757781171,671.254953488227,101,0
"369","30601746","2008",729.105034654242,2009,69,123,"MW2012C3030613",0,213,69,26.0629757781171,671.254953488227,101,0
"370","30602217","2008",708.808734923887,2009,69,126,"MW2012C3030613",0,213,69,26.0629757781171,671.254953488227,101,0
"371","30602220","2008",727.942460938473,2009,69,131,"MW2012C3030613",0,213,69,26.0629757781171,671.254953488227,101,0
"372","30602443","2008",747.426298443199,2009,31,123,"MW2012C3030613",0,213,69,26.0629757781171,671.254953488227,101,0
"373","30602472","2008",667.827199165261,2009,69,127,"MW2012C3030613",0,213,69,26.0629757781171,671.254953488227,101,0
"374","30602713","2008",673.743375585681,2009,69,127,"MW2012C3030613",0,213,69,26.0629757781171,671.254953488227,101,0
"375","30620196","2008",667.827199165261,2009,69,127,"MW2012C3030613",0,213,69,26.0629757781171,671.254953488227,101,0
"376","30620196","2008",667.827199165261,2009,69,127,"MW2012C3030414",0,213,75,24.337119003081,735.353858536198,98,0
"377","30620196","2008",667.827199165261,2009,69,127,"MW2012C3030714",0,213,70,24.7284687597427,775.810715670769,105,0
"378","30620196","2008",667.827199165261,2009,69,127,"MW2012C3030519",0,213,75,24.9148902570698,748.506135487556,115,0
"379","30620323","2008",667.827199165261,2009,69,127,"MW2012C3030613",0,213,69,26.0629757781171,671.254953488227,101,0
"380","30701411","2008",783.17666479137,2009,31,132,"MW2012C3030716",0,213,31,26.2798477172852,808.978015676141,105,0
"381","30702134","2008",722.102247564152,2009,31,134,"MW2012C3030716",0,213,31,26.2798477172852,808.978015676141,105,0
"382","30703381","2008",804.298301202705,2009,31,127,"MW2012C3030716",0,213,31,26.2798477172852,808.978015676141,105,0
